,Номенклатура,КлассТовара
7663,685ec268-673d-11e1-9425-001517c526f0,Средне продаваемый
7664,685ec269-673d-11e1-9425-001517c526f0,Средне продаваемый
7665,685ec26a-673d-11e1-9425-001517c526f0,Средне продаваемый
7666,685ec26b-673d-11e1-9425-001517c526f0,Средне продаваемый
7667,68618723-09ab-11e0-b227-001517c526f0,Наименее продаваемый
7668,68697422-1af2-11e1-9d32-001517c526f0,Средне продаваемый
7669,68697423-1af2-11e1-9d32-001517c526f0,Средне продаваемый
7670,68697424-1af2-11e1-9d32-001517c526f0,Наименее продаваемый
7671,68697425-1af2-11e1-9d32-001517c526f0,Наименее продаваемый
7672,686dcd57-15eb-11df-ad44-001517c526f1,Наименее продаваемый
7673,686dcd5b-15eb-11df-ad44-001517c526f1,Наименее продаваемый
7674,686dcd5c-15eb-11df-ad44-001517c526f1,Наименее продаваемый
7675,68797ee9-3922-11de-98cd-00151716f9f5,Средне продаваемый
7676,68797eec-3922-11de-98cd-00151716f9f5,Средне продаваемый
7677,68846978-8965-11df-856f-001517c526f0,Средне продаваемый
7678,68846981-8965-11df-856f-001517c526f0,Средне продаваемый
7679,68846982-8965-11df-856f-001517c526f0,Наименее продаваемый
7680,68846983-8965-11df-856f-001517c526f0,Средне продаваемый
7681,68846984-8965-11df-856f-001517c526f0,Средне продаваемый
7682,6884698e-8965-11df-856f-001517c526f0,Средне продаваемый
7683,6884698f-8965-11df-856f-001517c526f0,Средне продаваемый
7684,68846990-8965-11df-856f-001517c526f0,Средне продаваемый
7685,68846992-8965-11df-856f-001517c526f0,Средне продаваемый
7686,68846994-8965-11df-856f-001517c526f0,Средне продаваемый
7687,68a792b1-1cb9-11de-93ad-00151716f9f5,Наименее продаваемый
7688,68ab369a-1a32-11e1-a6ae-001517c526f0,Средне продаваемый
7689,68ab7fce-ad01-11e0-8c25-00155d030b07,Средне продаваемый
7690,68ab7fcf-ad01-11e0-8c25-00155d030b07,Средне продаваемый
7691,68b395f3-9dfc-11df-8ad4-001517c526f0,Средне продаваемый
7692,68b395f4-9dfc-11df-8ad4-001517c526f0,Средне продаваемый
7693,68b395f5-9dfc-11df-8ad4-001517c526f0,Средне продаваемый
7694,68bc87cc-e584-11e0-bdcf-001517c526f0,Средне продаваемый
7695,68bc87cd-e584-11e0-bdcf-001517c526f0,Средне продаваемый
7696,68bc87ce-e584-11e0-bdcf-001517c526f0,Средне продаваемый
7697,68bc87d0-e584-11e0-bdcf-001517c526f0,Средне продаваемый
7698,68bc87d1-e584-11e0-bdcf-001517c526f0,Средне продаваемый
7699,68bc87d2-e584-11e0-bdcf-001517c526f0,Средне продаваемый
7700,68c96843-aad7-11dd-8367-00151716f9f5,Средне продаваемый
7701,68ce5a18-7340-11e1-bc24-001517c526f0,Наименее продаваемый
7702,68d30a76-ae42-11df-80a9-001517c526f0,Наиболее продаваемый
7703,68d30a77-ae42-11df-80a9-001517c526f0,Средне продаваемый
7704,68d7260f-07c4-11db-873b-0002b3552d75,Средне продаваемый
7705,68d72626-07c4-11db-873b-0002b3552d75,Наиболее продаваемый
7706,68d73895-743a-11df-9b1d-001517c526f1,Наименее продаваемый
7707,68d73896-743a-11df-9b1d-001517c526f1,Средне продаваемый
7708,68d73897-743a-11df-9b1d-001517c526f1,Средне продаваемый
7709,68db6e4f-221b-11e1-b2b4-001517c526f0,Средне продаваемый
7710,68db6e50-221b-11e1-b2b4-001517c526f0,Средне продаваемый
7711,68db6e51-221b-11e1-b2b4-001517c526f0,Наиболее продаваемый
7712,68e2f480-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7713,68e2f481-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7714,68e2f482-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7715,68e2f483-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7716,68e2f484-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7717,68e906a9-195f-11e1-93eb-001517c526f0,Средне продаваемый
7718,69038fbd-0d80-11e0-bb35-001517c526f0,Средне продаваемый
7719,69073340-ca26-11e0-b1ee-001517c526f0,Наименее продаваемый
7720,69073341-ca26-11e0-b1ee-001517c526f0,Наименее продаваемый
7721,69073342-ca26-11e0-b1ee-001517c526f0,Средне продаваемый
7722,69073343-ca26-11e0-b1ee-001517c526f0,Наиболее продаваемый
7723,69073344-ca26-11e0-b1ee-001517c526f0,Средне продаваемый
7724,69073345-ca26-11e0-b1ee-001517c526f0,Наиболее продаваемый
7725,69073346-ca26-11e0-b1ee-001517c526f0,Средне продаваемый
7726,69073347-ca26-11e0-b1ee-001517c526f0,Средне продаваемый
7727,6907a1b5-66f3-11e0-b057-001517c526f0,Средне продаваемый
7728,6907a1b6-66f3-11e0-b057-001517c526f0,Средне продаваемый
7729,6907a1b7-66f3-11e0-b057-001517c526f0,Наименее продаваемый
7730,6907a1b8-66f3-11e0-b057-001517c526f0,Наименее продаваемый
7731,6907a1ba-66f3-11e0-b057-001517c526f0,Средне продаваемый
7732,6907a1bb-66f3-11e0-b057-001517c526f0,Средне продаваемый
7733,6907a1bc-66f3-11e0-b057-001517c526f0,Средне продаваемый
7734,6907a1bd-66f3-11e0-b057-001517c526f0,Наименее продаваемый
7735,6907a1be-66f3-11e0-b057-001517c526f0,Наименее продаваемый
7736,6907a1bf-66f3-11e0-b057-001517c526f0,Наименее продаваемый
7737,6918fb0a-d67a-11db-ac84-001731bb01c7,Средне продаваемый
7738,6921f251-b334-11e0-b1ec-00155d030b07,Средне продаваемый
7739,6921f252-b334-11e0-b1ec-00155d030b07,Средне продаваемый
7740,692e63d6-1184-11e1-a2d4-001517c526f0,Средне продаваемый
7741,692e63d7-1184-11e1-a2d4-001517c526f0,Наиболее продаваемый
7742,69359e58-49dd-11db-936f-00001a1933df,Наименее продаваемый
7743,6949e44f-7e01-11e1-a1db-001517c526f0,Средне продаваемый
7744,6949e450-7e01-11e1-a1db-001517c526f0,Средне продаваемый
7745,6949e451-7e01-11e1-a1db-001517c526f0,Средне продаваемый
7746,6949e452-7e01-11e1-a1db-001517c526f0,Наименее продаваемый
7747,6963b79b-28da-11e0-84bb-001517c526f0,Средне продаваемый
7748,6963b79c-28da-11e0-84bb-001517c526f0,Средне продаваемый
7749,6963b79d-28da-11e0-84bb-001517c526f0,Средне продаваемый
7750,6963b79e-28da-11e0-84bb-001517c526f0,Средне продаваемый
7751,6963b79f-28da-11e0-84bb-001517c526f0,Средне продаваемый
7752,6963b7a0-28da-11e0-84bb-001517c526f0,Средне продаваемый
7753,6963b7a1-28da-11e0-84bb-001517c526f0,Средне продаваемый
7754,6963b7a2-28da-11e0-84bb-001517c526f0,Средне продаваемый
7755,6963b7a3-28da-11e0-84bb-001517c526f0,Средне продаваемый
7756,6963b7a4-28da-11e0-84bb-001517c526f0,Наиболее продаваемый
7757,6963b7a5-28da-11e0-84bb-001517c526f0,Средне продаваемый
7758,69764e6b-5e4b-11df-9f4c-001517c526f1,Наименее продаваемый
7759,6982f78a-4ee6-11e0-893f-001517c526f0,Средне продаваемый
7760,6982f78b-4ee6-11e0-893f-001517c526f0,Средне продаваемый
7761,6982f78c-4ee6-11e0-893f-001517c526f0,Средне продаваемый
7762,6982f78f-4ee6-11e0-893f-001517c526f0,Средне продаваемый
7763,6986aeaf-6b15-11e1-85dd-001517c526f0,Наименее продаваемый
7764,6986aeb0-6b15-11e1-85dd-001517c526f0,Наименее продаваемый
7765,6986aeef-6b15-11e1-85dd-001517c526f0,Наименее продаваемый
7766,698e5a47-e5fb-11da-9c95-0002b3552d75,Средне продаваемый
7767,699e60f9-49f2-11e0-8091-001517c526f0,Наиболее продаваемый
7768,699e60fa-49f2-11e0-8091-001517c526f0,Средне продаваемый
7769,699e60fb-49f2-11e0-8091-001517c526f0,Средне продаваемый
7770,699e60fc-49f2-11e0-8091-001517c526f0,Наиболее продаваемый
7771,699e60fd-49f2-11e0-8091-001517c526f0,Средне продаваемый
7772,699e60fe-49f2-11e0-8091-001517c526f0,Средне продаваемый
7773,699e60ff-49f2-11e0-8091-001517c526f0,Средне продаваемый
7774,699e6100-49f2-11e0-8091-001517c526f0,Средне продаваемый
7775,699e6101-49f2-11e0-8091-001517c526f0,Средне продаваемый
7776,699e6102-49f2-11e0-8091-001517c526f0,Средне продаваемый
7777,699e6103-49f2-11e0-8091-001517c526f0,Средне продаваемый
7778,699e6104-49f2-11e0-8091-001517c526f0,Средне продаваемый
7779,699e6105-49f2-11e0-8091-001517c526f0,Средне продаваемый
7780,699e6106-49f2-11e0-8091-001517c526f0,Средне продаваемый
7781,69a58ffa-87ca-11df-aab8-001517c526f0,Средне продаваемый
7782,69a58ffb-87ca-11df-aab8-001517c526f0,Наименее продаваемый
7783,69abdb16-3e54-11e0-b6a3-001517c526f0,Средне продаваемый
7784,69b69a45-2663-11df-beba-001517c526f1,Наименее продаваемый
7785,69ccbc5c-2946-11e0-8a0b-001517c526f0,Наименее продаваемый
7786,69ccbc5e-2946-11e0-8a0b-001517c526f0,Средне продаваемый
7787,69d069ff-715b-11e1-b97c-001517c526f0,Средне продаваемый
7788,69d06a00-715b-11e1-b97c-001517c526f0,Средне продаваемый
7789,69d06a01-715b-11e1-b97c-001517c526f0,Средне продаваемый
7790,69d06a02-715b-11e1-b97c-001517c526f0,Средне продаваемый
7791,69d06a03-715b-11e1-b97c-001517c526f0,Средне продаваемый
7792,69e05c90-79cd-11df-adb3-001517c526f1,Наименее продаваемый
7793,69e05c91-79cd-11df-adb3-001517c526f1,Средне продаваемый
7794,69e05c92-79cd-11df-adb3-001517c526f1,Средне продаваемый
7795,69e05c93-79cd-11df-adb3-001517c526f1,Средне продаваемый
7796,69e05c94-79cd-11df-adb3-001517c526f1,Средне продаваемый
7797,69e05c95-79cd-11df-adb3-001517c526f1,Средне продаваемый
7798,69e05c96-79cd-11df-adb3-001517c526f1,Средне продаваемый
7799,69e05c97-79cd-11df-adb3-001517c526f1,Средне продаваемый
7800,69e6c501-b7d9-11db-a08d-00001a1933df,Наиболее продаваемый
7801,69e6c502-b7d9-11db-a08d-00001a1933df,Наиболее продаваемый
7802,69e6c503-b7d9-11db-a08d-00001a1933df,Средне продаваемый
7803,69e6c507-b7d9-11db-a08d-00001a1933df,Наиболее продаваемый
7804,69e6c508-b7d9-11db-a08d-00001a1933df,Наименее продаваемый
7805,69e6c509-b7d9-11db-a08d-00001a1933df,Наиболее продаваемый
7806,69e6c50a-b7d9-11db-a08d-00001a1933df,Наименее продаваемый
7807,69ef6bbb-f929-11e0-89eb-001517c526f0,Наименее продаваемый
7808,69ef6bbc-f929-11e0-89eb-001517c526f0,Наименее продаваемый
7809,69ef6bbd-f929-11e0-89eb-001517c526f0,Наименее продаваемый
7810,69ef6bbf-f929-11e0-89eb-001517c526f0,Наименее продаваемый
7811,69ef6bc0-f929-11e0-89eb-001517c526f0,Наименее продаваемый
7812,69ef6bc1-f929-11e0-89eb-001517c526f0,Наименее продаваемый
7813,69f6a5e2-959d-11dd-9d1c-00151716f9f5,Средне продаваемый
7814,69f6a5e6-959d-11dd-9d1c-00151716f9f5,Наименее продаваемый
7815,69f6a5e7-959d-11dd-9d1c-00151716f9f5,Средне продаваемый
7816,69f6a5e8-959d-11dd-9d1c-00151716f9f5,Средне продаваемый
7817,69fd7431-a153-11e0-911a-00155d030b07,Наименее продаваемый
7818,6a050f2a-27a6-11e1-a0eb-001517c526f0,Наиболее продаваемый
7819,6a050f2b-27a6-11e1-a0eb-001517c526f0,Наиболее продаваемый
7820,6a050f2c-27a6-11e1-a0eb-001517c526f0,Наиболее продаваемый
7821,6a050f2d-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7822,6a050f2e-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7823,6a050f2f-27a6-11e1-a0eb-001517c526f0,Средне продаваемый
7824,6a0ab8f9-d2a7-11e0-9488-001517c526f0,Наименее продаваемый
7825,6a0ab8fa-d2a7-11e0-9488-001517c526f0,Средне продаваемый
7826,6a0ab8fb-d2a7-11e0-9488-001517c526f0,Наименее продаваемый
7827,6a0c7407-ab8b-11e0-9feb-00155d030b07,Средне продаваемый
7828,6a13c006-788e-11e1-84e2-001517c526f0,Средне продаваемый
7829,6a13c007-788e-11e1-84e2-001517c526f0,Средне продаваемый
7830,6a1ea17c-c6cb-11df-b127-001517c526f0,Средне продаваемый
7831,6a1ea17d-c6cb-11df-b127-001517c526f0,Средне продаваемый
7832,6a1ea17e-c6cb-11df-b127-001517c526f0,Наименее продаваемый
7833,6a1ea17f-c6cb-11df-b127-001517c526f0,Наименее продаваемый
7834,6a1ea180-c6cb-11df-b127-001517c526f0,Наименее продаваемый
7835,6a20df35-21c6-11e0-8e05-001517c526f0,Наименее продаваемый
7836,6a24e83b-f0c5-11e0-b43b-001517c526f0,Средне продаваемый
7837,6a2f9008-1a18-11e1-a6ae-001517c526f0,Наименее продаваемый
7838,6a2f9009-1a18-11e1-a6ae-001517c526f0,Средне продаваемый
7839,6a2f900a-1a18-11e1-a6ae-001517c526f0,Средне продаваемый
7840,6a2f900b-1a18-11e1-a6ae-001517c526f0,Наименее продаваемый
7841,6a2f900c-1a18-11e1-a6ae-001517c526f0,Средне продаваемый
7842,6a326b82-9db0-11de-8bef-00151716f9f5,Средне продаваемый
7843,6a3413a9-46d4-11e0-97bf-001517c526f0,Средне продаваемый
7844,6a506859-a6ba-11e0-a9ac-00155d030b07,Наименее продаваемый
7845,6a50685a-a6ba-11e0-a9ac-00155d030b07,Средне продаваемый
7846,6a50685b-a6ba-11e0-a9ac-00155d030b07,Средне продаваемый
7847,6a50685c-a6ba-11e0-a9ac-00155d030b07,Средне продаваемый
7848,6a598f25-9eec-11dc-baa5-00151716f9f5,Наиболее продаваемый
7849,6a598f26-9eec-11dc-baa5-00151716f9f5,Наиболее продаваемый
7850,6a598f2d-9eec-11dc-baa5-00151716f9f5,Наименее продаваемый
7851,6a617a1d-d729-11df-a79e-001517c526f0,Наименее продаваемый
7852,6a62136f-adcd-11e0-a4dd-00155d030b07,Наименее продаваемый
7853,6a783010-37e5-11e0-878d-001517c526f0,Средне продаваемый
7854,6a7c7e1f-ce14-11db-b0e6-00001a1933df,Наиболее продаваемый
